,CBSA,Title,MetroMicro,Pop2018,COVIDEnd,AttackRate,r,dataset,remove_deaths,filtering
281,22180,"Fayetteville, NC",Metropolitan Statistical Area,521308,33,0.1818977021466864,0.986560137400122,USAFacts,False,None
282,22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,526050,56,,,USAFacts,False,None
283,22260,"Fergus Falls, MN",Micropolitan Statistical Area,58812,1,,,USAFacts,False,None
284,22280,"Fernley, NV",Micropolitan Statistical Area,55808,1,,,USAFacts,False,None
285,22300,"Findlay, OH",Micropolitan Statistical Area,75930,3,,,USAFacts,False,None
286,22340,"Fitzgerald, GA",Micropolitan Statistical Area,16787,3,,,USAFacts,False,None
287,22380,"Flagstaff, AZ",Metropolitan Statistical Area,142854,71,,,USAFacts,False,None
288,22420,"Flint, MI",Metropolitan Statistical Area,406892,150,,,USAFacts,False,None
289,22500,"Florence, SC",Metropolitan Statistical Area,204961,26,,,USAFacts,False,None
290,22520,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,147149,16,,,USAFacts,False,None
291,22540,"Fond du Lac, WI",Metropolitan Statistical Area,103066,21,0.055600275866887754,0.9070697625108504,USAFacts,False,None
292,22580,"Forest City, NC",Micropolitan Statistical Area,66826,1,,,USAFacts,False,None
293,22620,"Forrest City, AR",Micropolitan Statistical Area,25439,1,,,USAFacts,False,None
294,22660,"Fort Collins, CO",Metropolitan Statistical Area,350518,92,0.33195961387853207,0.9625704075102278,USAFacts,False,None
295,22700,"Fort Dodge, IA",Micropolitan Statistical Area,36277,1,,,USAFacts,False,None
296,22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,52014,6,,,USAFacts,False,None
297,22800,"Fort Madison-Keokuk, IA-IL-MO",Micropolitan Statistical Area,58741,0,,,USAFacts,False,None
298,22820,"Fort Morgan, CO",Micropolitan Statistical Area,28558,4,,,USAFacts,False,None
299,22840,"Fort Payne, AL",Micropolitan Statistical Area,71385,4,,,USAFacts,False,None
300,22860,"Fort Polk South, LA",Micropolitan Statistical Area,48860,3,,,USAFacts,False,None
301,22900,"Fort Smith, AR-OK",Metropolitan Statistical Area,250148,10,,,USAFacts,False,None
302,23060,"Fort Wayne, IN",Metropolitan Statistical Area,409425,29,,,USAFacts,False,None
303,23140,"Frankfort, IN",Micropolitan Statistical Area,32250,1,,,USAFacts,False,None
304,23180,"Frankfort, KY",Micropolitan Statistical Area,73478,6,,,USAFacts,False,None
305,23240,"Fredericksburg, TX",Micropolitan Statistical Area,26804,0,,,USAFacts,False,None
306,23300,"Freeport, IL",Micropolitan Statistical Area,44753,3,,,USAFacts,False,None
307,23340,"Fremont, NE",Micropolitan Statistical Area,36791,3,,,USAFacts,False,None
308,23380,"Fremont, OH",Micropolitan Statistical Area,58799,3,,,USAFacts,False,None
309,23420,"Fresno, CA",Metropolitan Statistical Area,994400,53,0.2379971543791912,0.9834677752033075,USAFacts,False,None
310,23460,"Gadsden, AL",Metropolitan Statistical Area,102501,6,,,USAFacts,False,None
311,23500,"Gaffney, SC",Micropolitan Statistical Area,57078,0,,,USAFacts,False,None
312,23540,"Gainesville, FL",Metropolitan Statistical Area,328982,82,0.2747812182401527,0.9371085629627974,USAFacts,False,None
313,23580,"Gainesville, GA",Metropolitan Statistical Area,202148,34,,,USAFacts,False,None
314,23620,"Gainesville, TX",Micropolitan Statistical Area,40574,0,,,USAFacts,False,None
315,23660,"Galesburg, IL",Micropolitan Statistical Area,50112,1,,,USAFacts,False,None
316,23700,"Gallup, NM",Micropolitan Statistical Area,72290,12,,,USAFacts,False,None
317,23780,"Garden City, KS",Micropolitan Statistical Area,40554,1,,,USAFacts,False,None
318,23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,48467,5,,,USAFacts,False,None
319,23860,"Georgetown, SC",Micropolitan Statistical Area,62249,11,,,USAFacts,False,None
320,23900,"Gettysburg, PA",Metropolitan Statistical Area,102811,8,,,USAFacts,False,None
321,23940,"Gillette, WY",Micropolitan Statistical Area,60557,1,,,USAFacts,False,None
322,23980,"Glasgow, KY",Micropolitan Statistical Area,54206,3,,,USAFacts,False,None
323,24020,"Glens Falls, NY",Metropolitan Statistical Area,125462,25,,,USAFacts,False,None
324,24060,"Glenwood Springs, CO",Micropolitan Statistical Area,77720,60,0.11000022977395345,0.9893148750819601,USAFacts,False,None
325,24100,"Gloversville, NY",Micropolitan Statistical Area,53591,1,,,USAFacts,False,None
326,24140,"Goldsboro, NC",Metropolitan Statistical Area,123248,4,0.07565043158084583,0.7409488812621274,USAFacts,False,None
327,24180,"Granbury, TX",Micropolitan Statistical Area,60537,3,,,USAFacts,False,None
328,24220,"Grand Forks, ND-MN",Metropolitan Statistical Area,102299,2,,,USAFacts,False,None
329,24260,"Grand Island, NE",Metropolitan Statistical Area,75808,6,,,USAFacts,False,None
330,24300,"Grand Junction, CO",Metropolitan Statistical Area,153207,12,0.18131594697829342,0.9360081254028577,USAFacts,False,None
331,24330,"Grand Rapids, MN",Micropolitan Statistical Area,45108,1,,,USAFacts,False,None
332,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,1072458,132,0.22098225031329533,0.9850779702090496,USAFacts,False,None
333,24380,"Grants, NM",Micropolitan Statistical Area,26746,2,,,USAFacts,False,None
334,24420,"Grants Pass, OR",Metropolitan Statistical Area,87393,10,,,USAFacts,False,None
335,24460,"Great Bend, KS",Micropolitan Statistical Area,26111,0,,,USAFacts,False,None
336,24500,"Great Falls, MT",Metropolitan Statistical Area,81643,7,,,USAFacts,False,None
337,24540,"Greeley, CO",Metropolitan Statistical Area,314305,215,0.2929338010243836,0.9845377539679712,USAFacts,False,None
338,24580,"Green Bay, WI",Metropolitan Statistical Area,321591,7,,,USAFacts,False,None
339,24620,"Greeneville, TN",Micropolitan Statistical Area,69087,12,,,USAFacts,False,None
340,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,767711,60,,,USAFacts,False,None
341,24700,"Greensburg, IN",Micropolitan Statistical Area,26794,42,,,USAFacts,False,None
342,24740,"Greenville, MS",Micropolitan Statistical Area,45063,18,,,USAFacts,False,None
343,24780,"Greenville, NC",Metropolitan Statistical Area,179914,16,,,USAFacts,False,None
344,24820,"Greenville, OH",Micropolitan Statistical Area,51323,12,,,USAFacts,False,None
345,24860,"Greenville-Anderson, SC",Metropolitan Statistical Area,906626,135,,,USAFacts,False,None
346,24900,"Greenwood, MS",Micropolitan Statistical Area,38830,19,0.1800535620246013,0.9279518582515561,USAFacts,False,None
347,24940,"Greenwood, SC",Micropolitan Statistical Area,70741,3,,,USAFacts,False,None
348,24980,"Grenada, MS",Micropolitan Statistical Area,21055,3,,,USAFacts,False,None
349,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,415978,98,,,USAFacts,False,None
350,25100,"Guymon, OK",Micropolitan Statistical Area,20455,1,,,USAFacts,False,None
351,25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,285836,22,,,USAFacts,False,None
352,25200,"Hailey, ID",Micropolitan Statistical Area,23728,148,,,USAFacts,False,None
353,25220,"Hammond, LA",Metropolitan Statistical Area,133777,18,,,USAFacts,False,None
354,25260,"Hanford-Corcoran, CA",Metropolitan Statistical Area,151366,2,,,USAFacts,False,None
355,25300,"Hannibal, MO",Micropolitan Statistical Area,38804,1,,,USAFacts,False,None
356,25420,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,574659,61,0.166809291859226,0.9725791451628586,USAFacts,False,None
357,25460,"Harrison, AR",Micropolitan Statistical Area,45285,2,,,USAFacts,False,None
358,25500,"Harrisonburg, VA",Metropolitan Statistical Area,135277,11,0.17722663263035798,0.9381540650766221,USAFacts,False,None
359,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,1206300,430,0.35508077291383516,0.9742963588095893,USAFacts,False,None
360,25580,"Hastings, NE",Micropolitan Statistical Area,31511,3,,,USAFacts,False,None
361,25620,"Hattiesburg, MS",Metropolitan Statistical Area,168267,30,0.1682317076551776,0.9739775810525974,USAFacts,False,None
362,25700,"Hays, KS",Micropolitan Statistical Area,28710,0,,,USAFacts,False,None
363,25720,"Heber, UT",Micropolitan Statistical Area,75173,220,0.28137877556448937,0.9402419317583477,USAFacts,False,None
364,25740,"Helena, MT",Micropolitan Statistical Area,80797,13,,,USAFacts,False,None
365,25760,"Helena-West Helena, AR",Micropolitan Statistical Area,18029,0,,,USAFacts,False,None
366,25780,"Henderson, NC",Micropolitan Statistical Area,44582,3,,,USAFacts,False,None
367,25820,"Hereford, TX",Micropolitan Statistical Area,18760,2,,,USAFacts,False,None
368,25840,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,88888,5,0.055656473706267105,0.740907689944788,USAFacts,False,None
369,25860,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,368416,23,,,USAFacts,False,None
370,25880,"Hillsdale, MI",Micropolitan Statistical Area,45749,12,,,USAFacts,False,None
371,25900,"Hilo, HI",Micropolitan Statistical Area,200983,15,,,USAFacts,False,None
372,25940,"Hilton Head Island-Bluffton, SC",Metropolitan Statistical Area,217686,77,0.21257895073842173,0.9917750512124608,USAFacts,False,None
373,25980,"Hinesville, GA",Metropolitan Statistical Area,80495,5,,,USAFacts,False,None
374,26020,"Hobbs, NM",Micropolitan Statistical Area,69611,2,,,USAFacts,False,None
375,26090,"Holland, MI",Micropolitan Statistical Area,117327,2,,,USAFacts,False,None
376,26140,"Homosassa Springs, FL",Metropolitan Statistical Area,147929,17,0.17625697677441968,0.9058574322814441,USAFacts,False,None
377,26220,"Hood River, OR",Micropolitan Statistical Area,23428,2,,,USAFacts,False,None
378,26260,"Hope, AR",Micropolitan Statistical Area,30067,2,,,USAFacts,False,None
379,26300,"Hot Springs, AR",Metropolitan Statistical Area,99154,31,,,USAFacts,False,None
380,26340,"Houghton, MI",Micropolitan Statistical Area,38332,1,,,USAFacts,False,None
381,26380,"Houma-Thibodaux, LA",Metropolitan Statistical Area,209136,85,0.2448149077156502,0.9696879895635421,USAFacts,False,None
382,26420,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,6997384,876,0.25547226258475086,0.974895764185445,USAFacts,False,None
383,26460,"Hudson, NY",Micropolitan Statistical Area,59916,26,,,USAFacts,False,None
384,26500,"Huntingdon, PA",Micropolitan Statistical Area,45168,1,,,USAFacts,False,None
385,26540,"Huntington, IN",Micropolitan Statistical Area,36240,2,,,USAFacts,False,None
386,26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,359228,10,,,USAFacts,False,None
387,26620,"Huntsville, AL",Metropolitan Statistical Area,462693,116,0.3346428548911828,0.9863815113598252,USAFacts,False,None
388,26660,"Huntsville, TX",Micropolitan Statistical Area,72480,3,,,USAFacts,False,None
389,26700,"Huron, SD",Micropolitan Statistical Area,20926,20,0.22789847214898243,0.9448494409523737,USAFacts,False,None
390,26740,"Hutchinson, KS",Micropolitan Statistical Area,62342,7,,,USAFacts,False,None
391,26780,"Hutchinson, MN",Micropolitan Statistical Area,35873,0,,,USAFacts,False,None
392,26820,"Idaho Falls, ID",Metropolitan Statistical Area,148904,4,,,USAFacts,False,None
393,26860,"Indiana, PA",Micropolitan Statistical Area,84501,2,,,USAFacts,False,None
394,26900,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,2048703,1172,0.3225277381584622,0.9890295610835992,USAFacts,False,None
395,26940,"Indianola, MS",Micropolitan Statistical Area,25735,11,,,USAFacts,False,None
396,26980,"Iowa City, IA",Metropolitan Statistical Area,173401,88,0.12344025768419624,0.9954280529497411,USAFacts,False,None
397,27020,"Iron Mountain, MI-WI",Micropolitan Statistical Area,29704,0,,,USAFacts,False,None
398,27060,"Ithaca, NY",Metropolitan Statistical Area,102793,66,0.27851496865495723,0.9748414072176268,USAFacts,False,None
399,27100,"Jackson, MI",Metropolitan Statistical Area,158823,37,,,USAFacts,False,None
400,27140,"Jackson, MS",Metropolitan Statistical Area,597788,180,0.2662681867689786,0.9783367459182071,USAFacts,False,None
401,27160,"Jackson, OH",Micropolitan Statistical Area,32384,0,,,USAFacts,False,None
402,27180,"Jackson, TN",Metropolitan Statistical Area,178254,13,,,USAFacts,False,None
403,27220,"Jackson, WY-ID",Micropolitan Statistical Area,34721,19,0.20548375908394476,0.9825371047082937,USAFacts,False,None
404,27260,"Jacksonville, FL",Metropolitan Statistical Area,1534701,273,0.2373423702340807,0.9932720043490669,USAFacts,False,None
405,27300,"Jacksonville, IL",Micropolitan Statistical Area,38902,4,,,USAFacts,False,None
406,27340,"Jacksonville, NC",Metropolitan Statistical Area,197683,6,0.12334709103382989,0.8828367507479533,USAFacts,False,None
407,27380,"Jacksonville, TX",Micropolitan Statistical Area,52592,1,,,USAFacts,False,None
408,27420,"Jamestown, ND",Micropolitan Statistical Area,20917,0,,,USAFacts,False,None
409,27460,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,127939,5,,,USAFacts,False,None
410,27500,"Janesville-Beloit, WI",Metropolitan Statistical Area,163129,15,,,USAFacts,False,None
411,27530,"Jasper, AL",Micropolitan Statistical Area,63711,31,,,USAFacts,False,None
412,27540,"Jasper, IN",Micropolitan Statistical Area,54975,2,,,USAFacts,False,None
413,27600,"Jefferson, GA",Micropolitan Statistical Area,70422,2,,,USAFacts,False,None
414,27620,"Jefferson City, MO",Metropolitan Statistical Area,151520,41,,,USAFacts,False,None
415,27660,"Jennings, LA",Micropolitan Statistical Area,31582,3,,,USAFacts,False,None
416,27700,"Jesup, GA",Micropolitan Statistical Area,29808,0,,,USAFacts,False,None
417,27740,"Johnson City, TN",Metropolitan Statistical Area,202719,16,,,USAFacts,False,None
418,27780,"Johnstown, PA",Metropolitan Statistical Area,131730,2,,,USAFacts,False,None
419,27860,"Jonesboro, AR",Metropolitan Statistical Area,132532,13,,,USAFacts,False,None
420,27900,"Joplin, MO",Metropolitan Statistical Area,178902,8,,,USAFacts,False,None
421,27940,"Juneau, AK",Micropolitan Statistical Area,32113,5,,,USAFacts,False,None
422,27980,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,167207,25,,,USAFacts,False,None
423,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,264870,24,,,USAFacts,False,None
424,28060,"Kalispell, MT",Micropolitan Statistical Area,102106,9,,,USAFacts,False,None
425,28100,"Kankakee, IL",Metropolitan Statistical Area,110024,33,,,USAFacts,False,None
426,28140,"Kansas City, MO-KS",Metropolitan Statistical Area,2143651,418,0.28342392342795614,0.9872886827096978,USAFacts,False,None
427,28180,"Kapaa, HI",Micropolitan Statistical Area,72133,12,0.16212233479293414,0.801640654137646,USAFacts,False,None
428,28260,"Kearney, NE",Micropolitan Statistical Area,56159,7,,,USAFacts,False,None
429,28300,"Keene, NH",Micropolitan Statistical Area,76493,3,,,USAFacts,False,None
430,28340,"Kendallville, IN",Micropolitan Statistical Area,47532,2,0.035676693117056006,0.6614378277661477,USAFacts,False,None
431,28380,"Kennett, MO",Micropolitan Statistical Area,29423,6,,,USAFacts,False,None
432,28420,"Kennewick-Richland, WA",Metropolitan Statistical Area,296224,133,,,USAFacts,False,None
433,28500,"Kerrville, TX",Micropolitan Statistical Area,52405,0,,,USAFacts,False,None
434,28540,"Ketchikan, AK",Micropolitan Statistical Area,13918,13,,,USAFacts,False,None
435,28580,"Key West, FL",Micropolitan Statistical Area,75027,26,,,USAFacts,False,None
436,28620,"Kill Devil Hills, NC",Micropolitan Statistical Area,36501,0,,,USAFacts,False,None
437,28660,"Killeen-Temple, TX",Metropolitan Statistical Area,451679,37,0.2850355842731022,0.9480927739652565,USAFacts,False,None
438,28700,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,306616,18,0.17132676342900932,0.8154630851811558,USAFacts,False,None
439,28740,"Kingston, NY",Metropolitan Statistical Area,178599,190,0.24356956469122218,0.9925253562637587,USAFacts,False,None
440,28780,"Kingsville, TX",Micropolitan Statistical Area,31571,1,,,USAFacts,False,None
441,28820,"Kinston, NC",Micropolitan Statistical Area,55976,3,,,USAFacts,False,None
442,28860,"Kirksville, MO",Micropolitan Statistical Area,29938,1,,,USAFacts,False,None
443,28900,"Klamath Falls, OR",Micropolitan Statistical Area,67653,4,0.06965449608568076,0.7229792562550632,USAFacts,False,None
444,28940,"Knoxville, TN",Metropolitan Statistical Area,860164,87,0.2718978689537747,0.9867186367565765,USAFacts,False,None
445,29020,"Kokomo, IN",Metropolitan Statistical Area,82366,14,0.14681388633166118,0.9388006143107466,USAFacts,False,None
446,29060,"Laconia, NH",Micropolitan Statistical Area,61022,9,,,USAFacts,False,None
447,29100,"La Crosse-Onalaska, WI-MN",Metropolitan Statistical Area,136808,16,,,USAFacts,False,None
448,29180,"Lafayette, LA",Metropolitan Statistical Area,489364,134,,,USAFacts,False,None
449,29200,"Lafayette-West Lafayette, IN",Metropolitan Statistical Area,230091,18,,,USAFacts,False,None
450,29260,"La Grande, OR",Micropolitan Statistical Area,26461,1,,,USAFacts,False,None
451,29300,"LaGrange, GA-AL",Micropolitan Statistical Area,103649,51,,,USAFacts,False,None
452,29340,"Lake Charles, LA",Metropolitan Statistical Area,210080,42,,,USAFacts,False,None
453,29380,"Lake City, FL",Micropolitan Statistical Area,70503,3,,,USAFacts,False,None
454,29420,"Lake Havasu City-Kingman, AZ",Metropolitan Statistical Area,209550,7,,,USAFacts,False,None
455,29460,"Lakeland-Winter Haven, FL",Metropolitan Statistical Area,708009,63,,,USAFacts,False,None
456,29500,"Lamesa, TX",Micropolitan Statistical Area,12619,1,,,USAFacts,False,None
457,29540,"Lancaster, PA",Metropolitan Statistical Area,543557,97,,,USAFacts,False,None
458,29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,550085,115,0.3028362306585169,0.9731209186078321,USAFacts,False,None
459,29660,"Laramie, WY",Micropolitan Statistical Area,38601,1,,,USAFacts,False,None
460,29700,"Laredo, TX",Metropolitan Statistical Area,275910,37,,,USAFacts,False,None
461,29740,"Las Cruces, NM",Metropolitan Statistical Area,217522,18,,,USAFacts,False,None
462,29780,"Las Vegas, NM",Micropolitan Statistical Area,32097,1,,,USAFacts,False,None
463,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,2231647,753,0.23777919737825506,0.9858203557430556,USAFacts,False,None
